suffocate,anew,1.56,-0.96,6.03,-3.19
sugar,anew,6.74,-1.73,5.64,-2.18
suicide,anew,1.25,-0.69,5.73,-3.14
sun,anew,7.55,-1.85,5.04,-2.66
sunlight,anew,7.76,-1.43,6.1,-2.3
sunrise,anew,7.86,-1.35,5.06,-3.05
sunset,anew,7.68,-1.72,4.2,-2.99
super,great,9,0,6,0
surgery,anew,2.86,-2.19,6.35,-2.32
surprised,surprised,7.47,-1.56,7.47,-2.09
surprised,anew,7.47,-1.56,7.47,-2.09
surprising,surprised,7.47,-1.56,7.47,-2.09
suspicious,curious,3.76,-1.42,6.25,-1.59
suspicious,anew,3.76,-1.42,6.25,-1.59
swamp,anew,5.14,-2.24,4.86,-2.36
sweetheart,anew,8.42,-0.83,5.5,-2.73
swift,anew,6.46,-1.76,5.39,-2.53
swimmer,anew,6.54,-1.64,4.82,-2.49
syphilis,anew,1.68,-1.23,5.69,-3.25
table,anew,5.22,-0.72,2.92,-2.16
talent,anew,7.56,-1.25,6.27,-1.8
tamper,anew,4.1,-1.88,4.95,-2.01
tank,anew,5.16,-1.87,4.88,-1.86
taste,anew,6.66,-1.57,5.22,-2.38
taxi,anew,5,-1.96,3.41,-2.14
teacher,anew,5.68,-2.12,4.05,-2.61
tease,anew,4.84,-2.51,5.87,-2.56
tender,anew,6.93,-1.28,4.88,-2.3
tennis,anew,6.02,-1.97,4.61,-2.6
tense,annoying,3.56,-1.36,6.53,-2.1
tense,anew,3.56,-1.36,6.53,-2.1
termite,anew,3.58,-2.08,5.39,-2.43
terrible,unhappy,1.93,-1.44,6.27,-2.44
terrible,anew,1.93,-1.44,6.27,-2.44
terrific,great,8.16,-1.12,6.23,-2.73
terrific,anew,8.16,-1.12,6.23,-2.73
terrified,scared,1.72,-1.14,7.86,-2.27
terrified,anew,1.72,-1.14,7.86,-2.27
terrifying,scared,1.72,-1.14,7.86,-2.27
terrorist,anew,1.69,-1.42,7.27,-2.38
thankful,happy,6.89,-2.29,4.34,-2.31
thankful,anew,6.89,-2.29,4.34,-2.31
theory,anew,5.3,-1.49,4.62,-1.94
thermometer,anew,4.73,-1.05,3.79,-2.02
thief,anew,2.13,-1.69,6.89,-2.13
thorn,anew,3.64,-1.76,5.14,-2.14
thought,anew,6.39,-1.58,4.83,-2.46
thoughtful,thoughtful,7.65,-1.03,5.72,-2.3
thoughtful,anew,7.65,-1.03,5.72,-2.3
thrill,anew,8.05,-1.48,8.02,-1.65
thrilled,happy,8.05,-1.48,8.02,-1.65
thrilling,happy,8.05,-1.48,8.02,-1.65
tidy,anew,6.3,-1.56,3.98,-2.22
time,anew,5.31,-2.02,4.64,-2.75
timid,shy,3.86,-1.55,4.11,-2.09
timid,anew,3.86,-1.55,4.11,-2.09
tobacco,anew,3.28,-2.16,4.83,-2.9
tomb,anew,2.94,-1.88,4.73,-2.72
tool,anew,5.19,-1.27,4.33,-1.78
toothache,anew,1.98,-1.15,5.55,-2.51
tornado,anew,2.55,-1.78,6.83,-2.49
torture,anew,1.56,-0.79,6.1,-2.77
tower,anew,5.46,-1.75,3.95,-2.28
toxic,anew,2.1,-1.48,6.4,-2.41
toy,anew,7,-2.01,5.11,-2.84
tragedy,anew,1.78,-1.31,6.24,-2.64
traitor,anew,2.22,-1.69,5.78,-2.47
trash,anew,2.67,-1.45,4.16,-2.16
trauma,anew,2.1,-1.49,6.33,-2.45
travel,anew,7.1,-2,6.21,-2.51
treasure,anew,8.27,-0.9,6.75,-2.3
treat,anew,7.36,-1.38,5.62,-2.25
tree,anew,6.32,-1.56,3.42,-2.21
triumph,confident,7.8,-1.83,5.78,-2.6
triumph,anew,7.8,-1.83,5.78,-2.6
triumphant,anew,8.82,-0.73,6.78,-2.58
trophy,anew,7.78,-1.22,5.39,-2.44
trouble,anew,3.03,-2.09,6.85,-2.03
troubled,stressed,2.17,-1.21,5.94,-2.36
troubled,anew,2.17,-1.21,5.94,-2.36
troubling,stressed,2.17,-1.21,5.94,-2.36
truck,anew,5.47,-1.88,4.84,-2.17
trumpet,anew,5.75,-1.38,4.97,-2.13
trunk,anew,5.09,-1.57,4.18,-2.19
trust,anew,6.68,-2.71,5.3,-2.66
truth,anew,7.8,-1.29,5,-2.77
tumor,anew,2.36,-2.04,6.51,-2.85
tune,anew,6.93,-1.47,4.71,-2.09
twilight,anew,7.23,-1.8,4.7,-2.41
ugly,anew,2.43,-1.27,5.38,-2.23
ulcer,anew,1.78,-1.17,6.12,-2.68
umbrella,anew,5.16,-1.57,3.68,-1.99
uncomfortable,unhappy,2.19,-1.23,4.17,-2.44
unfaithful,anew,2.05,-1.55,6.2,-2.7
unhappy,unhappy,1.57,-0.96,4.18,-2.5
unhappy,anew,1.57,-0.96,4.18,-2.5
unit,anew,5.59,-1.87,3.75,-2.49
unlucky,unfortunate,2,0,4,0
untroubled,calm,7.62,-1.41,3.89,-2.54
untroubled,anew,7.62,-1.41,3.89,-2.54
upset,sad,2,-1.18,5.86,-2.4
upset,anew,2,-1.18,5.86,-2.4
upsetting,sad,2,-1.18,5.86,-2.4
urine,anew,3.25,-1.71,4.2,-2.18
useful,anew,7.14,-1.6,4.26,-2.47
useless,anew,2.13,-1.42,4.87,-2.58
utensil,anew,5.14,-1.39,3.57,-1.98
vacation,anew,8.16,-1.36,5.64,-2.99
vagina,anew,6.14,-1.77,5.55,-2.55
valentine,anew,8.11,-1.35,6.06,-2.91
vampire,anew,4.26,-1.86,6.37,-2.35
vandal,anew,2.71,-1.91,6.4,-1.88
vanity,anew,4.3,-1.91,4.98,-2.31
vehicle,anew,6.27,-2.34,4.63,-2.81
venom,anew,2.68,-1.81,6.08,-2.44
vest,anew,5.25,-1.33,3.95,-2.09
victim,anew,2.18,-1.48,6.06,-2.32
victory,anew,8.32,-1.16,6.63,-2.84
vigorous,anew,6.79,-1.54,5.9,-2.66
village,anew,5.92,-1.34,4.08,-1.87
violent,anew,2.29,-1.78,6.89,-2.47
violin,anew,5.43,-1.98,3.49,-2.26
virgin,anew,6.45,-1.76,5.51,-2.06
virtue,anew,6.22,-2.06,4.52,-2.52
vision,anew,6.62,-1.84,4.66,-2.43
volcano,anew,4.84,-2.14,6.33,-2.21
vomit,anew,2.06,-1.57,5.75,-2.84
voyage,anew,6.25,-1.91,5.55,-2.23
wagon,anew,5.37,-0.97,3.98,-2.04
war,anew,2.08,-1.91,7.49,-2.16
warmth,anew,7.41,-1.81,3.73,-2.4
wasp,anew,3.37,-1.63,5.5,-2.17
waste,anew,2.93,-1.76,4.14,-2.3
watch,anew,5.78,-1.51,4.1,-2.12
water,anew,6.61,-1.78,4.97,-2.49
waterfall,anew,7.88,-1.03,5.37,-2.84
wealthy,anew,7.7,-1.34,5.8,-2.73
weapon,anew,3.97,-1.92,6.03,-1.89
weary,anew,3.79,-2.12,3.81,-2.29
wedding,anew,7.82,-1.56,5.97,-2.85
whistle,anew,5.81,-1.21,4.69,-1.99
white,anew,6.47,-1.59,4.37,-2.14
whore,anew,2.3,-2.11,5.85,-2.93
wicked,anew,2.96,-2.37,6.09,-2.44
wife,anew,6.33,-1.97,4.93,-2.22
win,anew,8.38,-0.92,7.72,-2.16
windmill,anew,5.6,-1.65,3.74,-2.13
window,anew,5.91,-1.38,3.97,-2.01
wine,anew,5.95,-2.19,4.78,-2.34
wink,anew,6.93,-1.83,5.44,-2.68
wise,anew,7.52,-1.23,3.91,-2.64
wish,fortunate,7.09,-2,5.16,-2.62
wish,anew,7.09,-2,5.16,-2.62
wishes,fortunate,7.09,-2,5.16,-2.62
wit,anew,7.32,-1.9,5.42,-2.44
woman,anew,6.64,-1.76,5.32,-2.59
wonder,curious,6.03,-1.58,5,-2.23
wonder,anew,6.03,-1.58,5,-2.23
world,anew,6.5,-2.03,5.32,-2.39
wounds,anew,2.51,-1.58,5.82,-2.01
writer,anew,5.52,-1.9,4.33,-2.45
yacht,anew,6.95,-1.79,5.61,-2.72
yay,great,9,0,7,0
yellow,anew,5.61,-1.94,4.43,-2.05
young,anew,6.89,-2.12,5.64,-2.51
youth,anew,6.75,-2.29,5.67,-2.52
zest,anew,6.79,-2.04,5.59,-2.66
